county,date,other,delta,omicron,epsilon,alpha,gamma,iota,beta,zeta,mu
Santa Cruz,2021-12-26,0,1,0,1,0,0,0,0,0,0
Santa Cruz,2021-12-27,0,0,7,0,0,0,0,0,0,0
Santa Cruz,2021-12-28,1,0,3,0,0,0,0,0,0,0
Santa Cruz,2021-12-29,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2021-12-30,1,0,4,0,0,0,0,0,0,0
Santa Cruz,2021-12-31,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-01-01,0,1,0,0,0,0,0,0,0,0
Santa Cruz,2022-01-03,4,1,68,0,0,0,0,0,0,0
Santa Cruz,2022-01-04,2,1,3,0,0,0,0,0,0,0
Santa Cruz,2022-01-05,1,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-01-06,2,2,9,1,0,0,0,0,0,0
Santa Cruz,2022-01-07,1,1,4,0,0,0,0,0,0,0
Santa Cruz,2022-01-08,1,1,0,1,0,0,0,0,0,0
Santa Cruz,2022-01-09,2,1,26,1,0,0,0,0,0,0
Santa Cruz,2022-01-10,0,0,4,0,0,0,0,0,0,0
Santa Cruz,2022-01-11,2,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-01-12,0,1,0,0,0,0,0,0,0,0
Santa Cruz,2022-01-13,2,1,1,2,0,0,0,0,0,0
Santa Cruz,2022-01-14,3,0,7,1,0,0,0,0,0,0
Santa Cruz,2022-01-15,0,1,1,0,0,0,0,0,0,0
Santa Cruz,2022-01-17,1,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-01-18,1,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-01-19,1,1,0,0,0,0,0,0,0,0
Santa Cruz,2022-01-20,1,2,0,0,0,0,0,0,0,0
Santa Cruz,2022-01-21,1,0,8,1,0,0,0,0,0,0
Santa Cruz,2022-01-22,1,0,5,1,0,0,0,0,0,0
Santa Cruz,2022-01-23,0,0,8,0,0,0,0,0,0,0
Santa Cruz,2022-01-24,2,1,9,1,0,0,0,0,0,0
Santa Cruz,2022-01-25,3,1,9,0,0,0,0,0,0,0
Santa Cruz,2022-01-26,2,0,2,1,0,0,0,0,0,0
Santa Cruz,2022-01-27,0,2,2,0,0,0,0,0,0,0
Santa Cruz,2022-01-28,1,0,4,1,0,0,0,0,0,0
Santa Cruz,2022-01-29,1,0,6,1,0,1,0,0,0,0
Santa Cruz,2022-01-30,0,0,16,0,0,0,0,0,0,0
Santa Cruz,2022-01-31,2,0,25,0,0,0,0,0,0,0
Santa Cruz,2022-02-01,0,0,14,0,0,0,0,0,0,0
Santa Cruz,2022-02-02,0,0,21,0,0,0,0,0,0,0
Santa Cruz,2022-02-03,2,0,6,0,0,0,0,0,0,0
Santa Cruz,2022-02-04,1,0,6,0,0,0,0,0,0,0
Santa Cruz,2022-02-05,0,0,5,0,0,0,0,0,0,0
Santa Cruz,2022-02-06,2,0,12,0,0,0,0,0,0,0
Santa Cruz,2022-02-07,4,0,17,0,0,0,0,0,0,0
Santa Cruz,2022-02-08,1,0,20,0,0,0,0,0,0,0
Santa Cruz,2022-02-09,1,0,12,0,0,0,0,0,0,0
Santa Cruz,2022-02-10,0,0,20,0,0,0,0,0,0,0
Santa Cruz,2022-02-11,0,0,15,0,0,0,0,0,0,0
Santa Cruz,2022-02-12,0,0,7,0,0,0,0,0,0,0
Santa Cruz,2022-02-13,2,0,9,0,0,0,0,0,0,0
Santa Cruz,2022-02-14,1,0,14,0,0,0,0,0,0,0
Santa Cruz,2022-02-15,0,0,11,0,0,0,0,0,0,0
Santa Cruz,2022-02-16,1,0,15,0,0,0,0,0,0,0
Santa Cruz,2022-02-17,2,0,14,0,0,0,0,0,0,0
Santa Cruz,2022-02-18,0,0,12,0,0,0,0,0,0,0
Santa Cruz,2022-02-19,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-02-20,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-02-21,0,0,6,0,0,0,0,0,0,0
Santa Cruz,2022-02-22,1,0,8,0,0,0,0,0,0,0
Santa Cruz,2022-02-23,1,0,6,0,0,0,0,0,0,0
Santa Cruz,2022-02-24,0,0,2,0,0,0,0,0,0,0
Santa Cruz,2022-02-25,0,0,5,0,0,0,0,0,0,0
Santa Cruz,2022-02-26,0,0,6,0,0,0,0,0,0,0
Santa Cruz,2022-02-27,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-02-28,0,0,5,0,0,0,0,0,0,0
Santa Cruz,2022-03-01,0,0,9,0,0,0,0,0,0,0
Santa Cruz,2022-03-02,0,0,10,0,0,0,0,0,0,0
Santa Cruz,2022-03-03,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-03-04,0,0,5,0,0,0,0,0,0,0
Santa Cruz,2022-03-05,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-03-07,0,0,5,0,0,0,0,0,0,0
Santa Cruz,2022-03-08,0,0,8,0,0,0,0,0,0,0
Santa Cruz,2022-03-09,0,0,7,0,0,0,0,0,0,0
Santa Cruz,2022-03-10,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-03-11,0,0,5,0,0,0,0,0,0,0
Santa Cruz,2022-03-12,0,0,4,0,0,0,0,0,0,0
Santa Cruz,2022-03-14,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-03-15,1,0,0,0,0,0,0,0,0,0
Santa Cruz,2022-03-16,0,0,5,0,0,0,0,0,0,0
Santa Cruz,2022-03-18,0,0,2,0,0,0,0,0,0,0
Santa Cruz,2022-03-21,0,0,8,0,0,0,0,0,0,0
Santa Cruz,2022-03-22,0,0,2,0,0,0,0,0,0,0
Santa Cruz,2022-03-23,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-03-24,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-03-26,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-03-27,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-03-30,0,0,2,0,0,0,0,0,0,0
Santa Cruz,2022-04-02,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-04-03,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-04-04,0,0,2,0,0,0,0,0,0,0
Santa Cruz,2022-04-05,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-04-06,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-04-08,0,0,2,0,0,0,0,0,0,0
Santa Cruz,2022-04-09,0,0,1,0,0,0,0,0,0,0
Santa Cruz,2022-04-11,0,0,3,0,0,0,0,0,0,0
Santa Cruz,2022-04-12,0,0,1,0,0,0,0,0,0,0
Shasta,2021-12-01,0,4,0,0,0,0,0,0,0,0
Shasta,2021-12-03,0,3,0,0,0,0,0,0,0,0
Shasta,2021-12-04,0,1,0,0,0,0,0,0,0,0
Shasta,2021-12-06,1,1,0,0,0,0,0,0,0,0
Shasta,2021-12-07,0,1,0,0,0,0,0,0,0,0
Shasta,2021-12-08,0,1,0,0,0,0,0,0,0,0
Shasta,2021-12-11,1,0,0,0,0,0,0,0,0,0
Shasta,2021-12-13,1,3,0,0,0,0,0,0,0,0
Shasta,2021-12-14,0,4,0,0,0,0,0,0,0,0
Shasta,2021-12-16,0,1,4,0,0,0,0,0,0,0
Shasta,2021-12-17,0,1,0,0,0,0,0,0,0,0
Shasta,2021-12-18,0,1,0,0,0,0,0,0,0,0
Shasta,2021-12-20,0,1,1,0,0,0,0,0,0,0
Shasta,2021-12-21,0,4,0,0,0,0,0,0,0,0
Shasta,2021-12-22,0,0,1,0,0,0,0,0,0,0
Shasta,2021-12-23,0,1,1,0,0,0,0,0,0,0
Shasta,2021-12-26,0,1,0,0,0,0,0,0,0,0
Shasta,2021-12-27,0,0,1,0,0,0,0,0,0,0
Shasta,2021-12-29,1,2,1,0,0,0,0,0,0,0
Shasta,2022-01-01,1,0,0,0,0,0,0,0,0,0
Shasta,2022-01-02,0,1,0,0,0,0,0,0,0,0
Shasta,2022-01-03,0,2,6,0,0,0,0,0,0,0
Shasta,2022-01-04,0,2,1,0,0,0,0,0,0,0
Shasta,2022-01-05,0,0,1,1,0,0,0,0,0,0
Shasta,2022-01-06,1,0,1,0,0,0,0,0,0,0
Shasta,2022-01-10,1,0,0,0,0,0,0,0,0,0
Shasta,2022-01-11,1,0,1,0,0,0,0,0,0,0
Shasta,2022-01-12,0,0,2,0,0,0,0,0,0,0
Shasta,2022-01-13,1,0,12,0,0,0,0,0,0,0
Shasta,2022-01-16,0,0,1,0,0,0,0,0,0,0
Shasta,2022-01-17,0,1,4,0,0,0,0,0,0,0
Shasta,2022-01-18,2,1,3,1,0,0,0,0,0,0
Shasta,2022-01-19,0,0,0,1,0,0,0,0,0,0
Shasta,2022-01-20,0,0,1,0,0,0,0,0,0,0
Shasta,2022-01-24,2,0,2,0,0,0,0,0,0,0
Shasta,2022-01-25,4,0,3,0,0,0,0,0,0,0
Shasta,2022-01-26,1,0,2,0,0,0,0,0,0,0
Shasta,2022-01-27,0,0,7,0,0,0,0,0,0,0
Shasta,2022-01-28,2,0,4,0,0,0,0,0,0,0
Shasta,2022-01-31,0,0,16,0,0,0,0,0,0,0
Shasta,2022-02-01,3,0,14,0,0,0,0,0,0,0
Shasta,2022-02-02,0,0,9,0,0,0,0,0,0,0
Shasta,2022-02-03,0,0,4,0,0,0,0,0,0,0
Shasta,2022-02-05,0,0,5,0,0,0,0,0,0,0
Shasta,2022-02-06,0,0,1,0,0,0,0,0,0,0
Shasta,2022-02-07,2,0,14,0,0,0,0,0,0,0
Shasta,2022-02-08,1,0,3,0,0,0,0,0,0,0
Shasta,2022-02-09,0,0,9,0,0,0,0,0,0,0
Shasta,2022-02-10,1,0,7,0,0,0,0,0,0,0
Shasta,2022-02-11,0,0,5,0,0,0,0,0,0,0
Shasta,2022-02-12,0,0,4,0,0,0,0,0,0,0
Shasta,2022-02-13,0,0,4,0,0,0,0,0,0,0
Shasta,2022-02-14,2,0,11,0,0,0,0,0,0,0
Shasta,2022-02-15,3,0,10,0,0,0,0,0,0,0
Shasta,2022-02-16,1,0,4,0,0,0,0,0,0,0
Shasta,2022-02-17,0,0,3,0,0,0,0,0,0,0
Shasta,2022-02-18,0,0,3,0,0,0,0,0,0,0
Shasta,2022-02-20,0,0,1,0,0,0,0,0,0,0
Shasta,2022-02-21,0,0,4,0,0,0,0,0,0,0
Shasta,2022-02-22,1,0,5,0,0,0,0,0,0,0
Shasta,2022-02-23,0,0,1,0,0,0,0,0,0,0
Shasta,2022-02-24,1,0,2,0,0,0,0,0,0,0
Shasta,2022-02-25,0,0,4,0,0,0,0,0,0,0
Shasta,2022-02-26,0,0,1,0,0,0,0,0,0,0
Shasta,2022-02-28,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-02,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-03,1,0,0,0,0,0,0,0,0,0
Shasta,2022-03-04,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-05,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-06,0,0,2,0,0,0,0,0,0,0
Shasta,2022-03-09,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-10,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-13,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-15,1,0,0,0,0,0,0,0,0,0
Shasta,2022-03-16,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-21,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-22,1,0,1,0,0,0,0,0,0,0
Shasta,2022-03-23,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-25,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-28,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-29,0,0,1,0,0,0,0,0,0,0
Shasta,2022-03-30,0,0,1,0,0,0,0,0,0,0
Shasta,2022-04-01,0,0,1,0,0,0,0,0,0,0
Shasta,2022-04-12,1,0,0,0,0,0,0,0,0,0
Sierra,2022-01-05,0,1,0,0,0,0,0,0,0,0
Sierra,2022-01-13,0,0,1,0,0,0,0,0,0,0
Sierra,2022-02-02,1,0,0,0,0,0,0,0,0,0
Siskiyou,2021-12-14,0,1,0,0,0,0,0,0,0,0
Siskiyou,2021-12-15,0,1,0,0,0,0,0,0,0,0
Siskiyou,2021-12-20,1,0,0,0,0,0,0,0,0,0
Siskiyou,2021-12-27,0,0,1,0,0,0,0,0,0,0
Siskiyou,2022-01-06,0,0,1,0,0,0,0,0,0,0
Siskiyou,2022-01-10,0,0,1,0,0,0,0,0,0,0
Siskiyou,2022-01-18,1,0,0,0,0,0,0,0,0,0
Siskiyou,2022-01-19,0,0,2,0,0,0,0,0,0,0
Siskiyou,2022-01-24,0,0,2,0,0,0,0,0,0,0
Siskiyou,2022-01-26,0,0,1,0,0,0,0,0,0,0
Siskiyou,2022-01-27,0,0,1,0,0,0,0,0,0,0
Siskiyou,2022-01-31,0,0,4,0,0,0,0,0,0,0
Siskiyou,2022-02-01,0,0,1,0,0,0,0,0,0,0
Siskiyou,2022-02-14,0,0,2,0,0,0,0,0,0,0
Siskiyou,2022-02-15,0,0,1,0,0,0,0,0,0,0
Siskiyou,2022-02-18,1,0,0,0,0,0,0,0,0,0
Solano,2021-12-01,1,10,0,0,0,0,0,0,0,0
Solano,2021-12-02,1,4,0,0,0,0,0,0,0,0
Solano,2021-12-03,3,8,0,0,0,0,0,0,0,0
Solano,2021-12-04,1,16,0,0,0,0,0,0,0,0
Solano,2021-12-06,2,12,0,0,0,0,0,0,0,0
Solano,2021-12-07,1,11,0,0,0,0,0,0,0,0
Solano,2021-12-08,1,9,0,0,0,0,0,0,0,0
Solano,2021-12-09,2,8,0,0,0,0,0,0,0,0
Solano,2021-12-10,1,4,0,0,0,0,0,0,0,0
Solano,2021-12-11,0,3,0,0,0,0,0,0,0,0
Solano,2021-12-13,1,20,1,0,0,0,0,0,0,0
Solano,2021-12-14,0,16,4,0,0,0,0,0,0,0
Solano,2021-12-15,0,6,6,0,0,0,0,0,0,0
Solano,2021-12-16,0,9,1,0,0,0,0,0,0,1
Solano,2021-12-17,0,0,3,0,0,0,0,0,0,0
Solano,2021-12-18,0,1,0,0,0,0,0,0,0,0
Solano,2021-12-19,1,2,1,0,0,0,0,0,0,0
Solano,2021-12-20,1,1,2,0,0,0,0,0,0,0
Solano,2021-12-21,2,1,1,0,0,0,0,0,0,0
Solano,2021-12-22,2,4,6,0,0,0,0,0,0,0
Solano,2021-12-23,0,2,3,0,0,0,0,0,0,0
Solano,2021-12-24,2,0,2,0,0,0,0,0,0,0
Solano,2021-12-26,0,0,4,0,0,0,0,0,0,0
Solano,2021-12-27,0,2,10,0,0,0,0,0,0,0
Solano,2021-12-28,0,2,7,0,0,0,0,0,0,0
Solano,2021-12-29,0,0,6,0,0,0,0,0,0,0
Solano,2021-12-30,1,1,10,0,0,0,0,0,0,0
Solano,2021-12-31,1,1,5,0,0,0,0,0,0,0
Solano,2022-01-01,1,0,0,0,0,0,0,0,0,0
Solano,2022-01-02,0,0,0,1,0,0,0,0,0,0
Solano,2022-01-03,5,2,10,0,0,0,1,0,0,0
Solano,2022-01-04,2,0,14,1,0,0,0,0,0,0
Solano,2022-01-05,4,2,1,0,0,0,0,0,0,0
Solano,2022-01-06,1,1,3,0,0,0,0,0,0,0
Solano,2022-01-07,3,2,18,1,0,0,0,0,0,0
Solano,2022-01-08,2,0,2,0,0,0,0,0,0,0
Solano,2022-01-09,0,0,1,0,0,0,0,0,0,0
Solano,2022-01-10,1,0,5,1,0,0,0,0,0,0
Solano,2022-01-11,4,1,8,0,0,0,0,0,0,0
Solano,2022-01-12,2,0,6,0,0,0,0,0,0,0
Solano,2022-01-13,3,0,5,0,0,0,0,0,0,0
Solano,2022-01-14,3,2,3,0,0,0,0,0,0,0
Solano,2022-01-15,1,1,1,0,0,0,0,0,0,0
Solano,2022-01-16,1,0,3,0,0,0,0,0,0,0
Solano,2022-01-17,4,0,8,0,0,0,0,0,0,0
Solano,2022-01-18,2,1,6,1,0,0,0,0,0,0
Solano,2022-01-19,1,1,6,0,0,0,0,0,0,0
Solano,2022-01-20,3,1,13,0,0,0,0,0,0,0
Solano,2022-01-21,1,2,3,0,0,0,0,0,0,0
Solano,2022-01-22,0,1,4,1,0,0,0,0,0,0
Solano,2022-01-23,0,0,3,0,0,0,0,0,0,0
Solano,2022-01-24,1,0,6,0,0,0,0,0,0,0
Solano,2022-01-25,2,0,6,0,0,0,0,0,0,0
Solano,2022-01-26,3,0,3,1,0,0,0,0,0,0
Solano,2022-01-27,1,1,9,0,0,0,0,0,0,0
Solano,2022-01-28,3,0,24,0,0,0,0,0,0,0
Solano,2022-01-29,1,1,8,0,0,0,0,0,0,0
Solano,2022-01-30,0,0,6,0,0,0,0,0,0,0
Solano,2022-01-31,1,1,18,0,0,0,0,0,0,0
Solano,2022-02-01,2,1,21,0,0,0,0,0,0,0
Solano,2022-02-02,0,1,9,0,1,0,0,0,0,0
Solano,2022-02-03,2,0,5,0,0,0,0,0,0,0
Solano,2022-02-04,0,0,5,0,0,0,0,0,0,0
Solano,2022-02-05,0,0,5,0,0,0,0,0,0,0
Solano,2022-02-06,1,0,2,0,0,0,0,0,0,0
Solano,2022-02-07,3,2,21,0,0,0,0,0,0,0
Solano,2022-02-08,0,0,11,0,0,0,0,0,0,0
Solano,2022-02-09,0,1,4,0,0,0,0,0,0,0
Solano,2022-02-10,0,0,12,0,0,0,0,0,0,0
Solano,2022-02-11,1,0,17,0,0,0,0,0,0,0
Solano,2022-02-12,0,0,11,0,0,0,0,0,0,0
Solano,2022-02-13,0,0,7,0,0,0,0,0,0,0
Solano,2022-02-14,0,0,17,0,0,0,0,0,0,0
Solano,2022-02-15,1,0,10,0,0,0,0,0,0,0
Solano,2022-02-16,2,0,18,0,0,0,0,0,0,0
Solano,2022-02-17,1,0,5,0,0,0,0,0,0,0
Solano,2022-02-18,0,0,12,0,0,0,0,0,0,0
Solano,2022-02-19,0,0,2,0,0,0,0,0,0,0
Solano,2022-02-20,1,0,3,0,0,0,0,0,0,0
Solano,2022-02-21,0,0,9,0,0,0,0,0,0,0
Solano,2022-02-22,3,0,9,0,0,0,0,0,0,0
Solano,2022-02-23,1,0,13,0,0,0,0,0,0,0
Solano,2022-02-24,1,0,18,0,0,0,0,0,0,0
Solano,2022-02-25,0,0,10,0,0,0,0,0,0,0
Solano,2022-02-26,0,0,1,0,0,0,0,0,0,0
Solano,2022-02-27,0,0,5,0,0,0,0,0,0,0
Solano,2022-02-28,0,0,8,0,0,0,0,0,0,0
Solano,2022-03-01,0,0,13,0,0,0,0,0,0,0
Solano,2022-03-02,0,0,3,0,0,0,0,0,0,0
Solano,2022-03-03,1,0,14,0,0,0,0,0,0,0
Solano,2022-03-04,1,0,9,0,0,0,0,0,0,0
Solano,2022-03-05,0,0,4,0,0,0,0,0,0,0
Solano,2022-03-06,0,0,4,0,0,0,0,0,0,0
Solano,2022-03-07,1,0,5,0,0,0,0,0,0,0
Solano,2022-03-08,0,0,5,0,0,0,0,0,0,0
Solano,2022-03-09,0,0,4,0,0,0,0,0,0,0
Solano,2022-03-10,0,0,3,0,0,0,0,0,0,0
Solano,2022-03-11,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-12,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-13,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-15,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-16,1,0,4,0,0,0,0,0,0,0
Solano,2022-03-17,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-18,0,0,7,0,0,0,0,0,0,0
Solano,2022-03-19,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-20,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-21,0,0,3,0,0,0,0,0,0,0
Solano,2022-03-22,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-23,0,0,3,0,0,0,0,0,0,0
Solano,2022-03-24,1,0,2,0,0,0,0,0,0,0
Solano,2022-03-25,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-26,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-27,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-28,0,0,4,0,0,0,0,0,0,0
Solano,2022-03-29,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-30,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-31,1,0,1,0,0,0,0,0,0,0
Solano,2022-04-01,0,0,1,0,0,0,0,0,0,0
Solano,2022-04-02,0,0,1,0,0,0,0,0,0,0
Solano,2022-04-03,2,0,2,0,0,0,0,0,0,0
Solano,2022-04-04,0,0,2,0,0,0,0,0,0,0
Solano,2022-04-05,0,0,1,0,0,0,0,0,0,0
Solano,2022-04-07,0,0,2,0,0,0,0,0,0,0
Solano,2022-04-08,0,0,1,0,0,0,0,0,0,0
Solano,2022-04-09,1,0,2,0,0,0,0,0,0,0
Solano,2022-04-10,1,0,1,0,0,0,0,0,0,0
Sonoma,2021-12-01,1,5,0,0,0,0,0,0,0,0
Sonoma,2021-12-02,0,6,0,0,0,0,0,0,0,0
Sonoma,2021-12-03,1,12,0,0,0,0,0,0,0,0
Sonoma,2021-12-04,1,3,0,0,0,0,0,0,0,0
Sonoma,2021-12-05,0,5,0,0,0,0,0,0,0,0
Sonoma,2021-12-06,1,9,0,0,0,0,0,0,0,0
Sonoma,2021-12-07,0,9,0,0,0,0,0,0,0,0
Sonoma,2021-12-08,1,6,1,0,0,0,0,0,0,0
Sonoma,2021-12-09,1,14,0,0,0,0,0,0,0,0
Sonoma,2021-12-10,0,12,0,0,0,0,0,0,0,0
Sonoma,2021-12-11,3,5,0,0,0,0,0,0,0,0
Sonoma,2021-12-12,2,5,0,0,0,0,0,0,0,0
Sonoma,2021-12-13,0,12,0,0,0,0,0,0,0,0
Sonoma,2021-12-14,1,15,2,0,0,0,0,0,0,0
Sonoma,2021-12-15,0,10,7,0,0,0,0,0,0,0
Sonoma,2021-12-16,0,3,3,0,0,0,0,0,0,0
Sonoma,2021-12-17,0,0,3,0,0,0,0,0,0,0
Sonoma,2021-12-18,0,0,1,0,0,0,0,0,0,0
Sonoma,2021-12-19,0,2,0,0,0,0,0,0,0,0
Sonoma,2021-12-20,0,0,1,0,0,0,0,0,0,0
Sonoma,2021-12-21,1,0,0,0,0,0,0,0,0,0
Sonoma,2021-12-22,0,1,13,0,0,0,0,0,0,0
Sonoma,2021-12-23,0,3,4,0,0,0,0,0,0,0
Sonoma,2021-12-24,1,0,4,0,0,0,0,0,0,0
Sonoma,2021-12-26,1,1,12,0,0,0,0,0,0,0
Sonoma,2021-12-27,1,2,10,0,0,0,0,0,0,0
Sonoma,2021-12-28,2,0,3,0,0,0,0,0,0,0
Sonoma,2021-12-29,0,3,6,1,0,0,0,0,0,0
Sonoma,2021-12-30,2,1,5,0,0,0,0,0,0,0
Sonoma,2021-12-31,0,3,8,0,0,0,0,0,0,0
Sonoma,2022-01-01,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-01-02,1,1,2,0,0,0,0,0,0,0
Sonoma,2022-01-03,4,4,20,0,0,0,0,0,0,0
Sonoma,2022-01-04,3,1,5,1,0,0,0,0,0,0
Sonoma,2022-01-05,1,2,1,0,0,0,0,0,0,0
Sonoma,2022-01-06,2,0,5,0,0,0,0,0,0,0
Sonoma,2022-01-07,3,4,53,1,0,0,0,0,0,0
Sonoma,2022-01-08,2,0,1,0,0,0,0,0,0,0
Sonoma,2022-01-09,2,0,0,0,0,0,0,0,0,0
Sonoma,2022-01-10,1,1,9,0,0,0,0,0,0,0
Sonoma,2022-01-11,2,2,16,0,0,0,0,0,0,0
Sonoma,2022-01-12,3,3,26,0,0,0,0,0,0,0
Sonoma,2022-01-13,5,0,29,0,0,0,0,0,0,0
Sonoma,2022-01-14,1,0,13,0,0,0,0,0,0,0
Sonoma,2022-01-15,1,0,0,0,0,0,0,0,0,0
Sonoma,2022-01-16,0,1,2,0,0,0,0,0,0,0
Sonoma,2022-01-17,1,2,0,0,0,0,0,0,0,0
Sonoma,2022-01-18,4,2,13,1,0,0,0,0,0,0
Sonoma,2022-01-19,3,0,9,0,0,0,0,0,0,0
Sonoma,2022-01-20,2,0,3,1,0,0,0,0,0,0
Sonoma,2022-01-21,1,1,8,0,0,0,0,0,0,0
Sonoma,2022-01-22,1,0,4,0,0,0,0,0,0,0
Sonoma,2022-01-23,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-01-24,1,0,7,0,0,0,0,0,0,0
Sonoma,2022-01-25,4,3,11,0,0,0,0,0,0,0
Sonoma,2022-01-26,1,1,6,0,0,0,0,0,0,0
Sonoma,2022-01-27,0,1,11,0,0,0,0,0,0,0
Sonoma,2022-01-28,1,0,15,0,0,0,0,0,0,0
Sonoma,2022-01-29,1,0,2,0,0,0,0,0,0,0
Sonoma,2022-01-30,0,0,6,0,0,0,0,0,0,0
Sonoma,2022-01-31,4,1,26,0,0,0,0,0,0,0
Sonoma,2022-02-01,11,2,64,0,0,0,0,0,0,0
Sonoma,2022-02-02,3,0,12,0,0,0,0,0,0,0
Sonoma,2022-02-03,2,0,16,0,0,0,0,0,0,0
Sonoma,2022-02-04,1,2,1,0,0,0,0,0,0,0
Sonoma,2022-02-05,1,0,3,0,0,0,0,0,0,0
Sonoma,2022-02-06,4,0,4,0,0,0,0,0,0,0
Sonoma,2022-02-07,1,0,20,0,0,0,0,0,0,0
Sonoma,2022-02-08,0,0,23,0,0,0,0,0,0,0
Sonoma,2022-02-09,6,1,14,0,0,0,0,0,0,0
Sonoma,2022-02-10,1,0,20,0,0,0,0,0,0,0
Sonoma,2022-02-11,2,0,12,0,0,0,0,0,0,0
Sonoma,2022-02-12,3,0,11,0,0,0,0,0,0,0
Sonoma,2022-02-13,4,0,8,0,0,0,0,0,0,0
Sonoma,2022-02-14,3,0,12,0,0,0,0,0,0,0
Sonoma,2022-02-15,5,0,19,0,0,0,0,0,0,0
Sonoma,2022-02-16,3,0,9,0,0,0,0,0,0,0
Sonoma,2022-02-17,2,0,20,0,0,0,0,0,0,0
Sonoma,2022-02-18,0,0,13,0,0,0,0,0,0,0
Sonoma,2022-02-19,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-02-20,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-02-21,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-02-22,2,0,18,0,0,0,0,0,0,0
Sonoma,2022-02-23,3,0,5,0,0,0,0,0,0,0
Sonoma,2022-02-24,1,0,8,0,0,0,0,0,0,0
Sonoma,2022-02-25,2,0,10,0,0,0,0,0,0,0
Sonoma,2022-02-26,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-02-27,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-02-28,0,0,6,0,0,0,0,0,0,0
Sonoma,2022-03-01,0,0,6,0,0,0,0,0,0,0
Sonoma,2022-03-02,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-03-03,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-04,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-03-05,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-06,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-07,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-03-08,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-09,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-10,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-11,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-12,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-03-13,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-03-14,2,0,0,0,0,0,0,0,0,0
Sonoma,2022-03-16,0,0,9,0,0,0,0,0,0,0
